diagram_prefix,section_slug,section_name,diagram_codes,diagram_names,image_paths,source_section,source_diagram,oem_number,part_name,quantity,production_period,applies_for_models,notes,group_code,engine_tokens,interchange_signal,confidence_gate,required_verification,shared_engine_candidate,donor_engine_tokens,shared_confidence_statement,shared_required_verification
005,engine-main,Engine Main,005_01,TIMING HOLE PLUG & TRANSMISSION BOLT,/diagrams/01_ENGINE_MAIN/B11_005_01_LH_2_LR.gif,Engine Main,TIMING HOLE PLUG & TRANSMISSION BOLT,22442AA001,STAY-BATTERY CABLE,01,02.1997 - 11.1998,,EJ18E +MT.EJ20E +GL.EJ20E +EJ25D,22442,EJ18E;EJ20E;EJ25D,shared_engine_candidate,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match.",yes,EJ18E;EJ25D,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match."
005,engine-main,Engine Main,005_01,TIMING HOLE PLUG & TRANSMISSION BOLT,/diagrams/01_ENGINE_MAIN/B11_005_01_LH_2_LR.gif,Engine Main,TIMING HOLE PLUG & TRANSMISSION BOLT,11413AA032,PLUG-TIMING HOLE,01,02.1997 - 11.1998,,EJ20E +EJ25D,11413,EJ20E;EJ25D,shared_engine_candidate,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match.",yes,EJ25D,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match."
005,engine-main,Engine Main,005_01,TIMING HOLE PLUG & TRANSMISSION BOLT,/diagrams/01_ENGINE_MAIN/B11_005_01_LH_2_LR.gif,Engine Main,TIMING HOLE PLUG & TRANSMISSION BOLT,031010000,WASHER,,,,,031010000,,common_or_unspecified_bg_chassis_part,Can reach 95%+ only when the donor has the same OEM number or a verified Subaru supersession.,"Confirm same BG wagon body style, LHD/RHD where relevant, side, color/trim, and OEM number.",,,,
005,engine-main,Engine Main,005_01,TIMING HOLE PLUG & TRANSMISSION BOLT,/diagrams/01_ENGINE_MAIN/B11_005_01_LH_2_LR.gif,Engine Main,TIMING HOLE PLUG & TRANSMISSION BOLT,803010120,WASHER,02,05.1998 - 11.1998,10.5X18X2.0,EJ18E +MT.EJ20E +GL.EJ20E +EJ25D,D01012,EJ18E;EJ20E;EJ25D,shared_engine_candidate,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match.",yes,EJ18E;EJ25D,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match."
005,engine-main,Engine Main,005_01,TIMING HOLE PLUG & TRANSMISSION BOLT,/diagrams/01_ENGINE_MAIN/B11_005_01_LH_2_LR.gif,Engine Main,TIMING HOLE PLUG & TRANSMISSION BOLT,800610030,BOLT,02,02.1997 - 04.1998,,MT.(EJ18E+EJ20E+EJ25D),A61003,EJ18E;EJ20E;EJ25D,shared_engine_candidate,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match.",yes,EJ18E;EJ25D,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match."
005,engine-main,Engine Main,005_01,TIMING HOLE PLUG & TRANSMISSION BOLT,/diagrams/01_ENGINE_MAIN/B11_005_01_LH_2_LR.gif,Engine Main,TIMING HOLE PLUG & TRANSMISSION BOLT,800510060,BOLT & WASHER ASSEMBLY,02,05.1998 - 11.1998,,MT.(EJ18E+EJ20E+EJ25D),A51006,EJ18E;EJ20E;EJ25D,shared_engine_candidate,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match.",yes,EJ18E;EJ25D,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match."
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12033AA770,PISTON RING SET,*,"OS,0.25",EJ25D,E5 E9 K4,12033,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12033AA810,PISTON RING SET,*,"OS,0.50",EJ25D.N/S,KS K0,12033,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12033AA800,PISTON RING SET,*,"OS,0.25",EJ25D.N/S,KS K0,12033,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12033AA790,PISTON RING SET,01,STD,EJ25D.N/S,KS K0,12033,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12033AA780,PISTON RING SET,*,"OS,0.50",EJ25D,E5 E9 K4,12033,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12033AA760,PISTON RING SET,01,STD,EJ25D,E5 E9 K4,12033,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12024AA110,PIN-PISTON,04,,EJ25D,,12024,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,805323040,CIRCLIP-INNER,08,,EJ18E +EJ20E +EJ25D,,F32304,EJ18E;EJ20E;EJ25D,shared_engine_candidate,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match.",yes,EJ18E;EJ25D,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match."
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12113AA031,BUSHING-CONNECTING ROD,04,,EJ18E +EJ20E +EJ25D,,12113,EJ18E;EJ20E;EJ25D,shared_engine_candidate,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match.",yes,EJ18E;EJ25D,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match."
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12006AA550,PISTON SET,*,"STD GRADE""B""",EJ25D,,12006,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12006AA540,PISTON SET,04,"STD GRADE""A""",EJ25D,,12006,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12006AB380,PISTON SET,*,"OS,0.50",EJ25D,,12006,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12006AB360,PISTON SET,*,"STD GRADE""B""",EJ25D,,12006,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12006AB350,PISTON SET,04,"STD GRADE""A""",EJ25D,,12006,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12006AA560,PISTON SET,*,"OS,0.25",EJ25D,,12006,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12006AB370,PISTON SET,*,"OS,0.25",EJ25D,,12006,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12006AA570,PISTON SET,*,"OS,0.50",EJ25D,,12006,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12108AA290,BEARING SET-CONNECTING ROD,01,STD,EJ25D,E/#2213362-,12108,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12108AA480,BEARING SET-CONNECTING ROD,*,"US,0.25",EJ25D,E/#2213362-,12108,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12108AA470,BEARING SET-CONNECTING ROD,*,"US,0.05",EJ25D,E/#2213362-,12108,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12108AA460,BEARING SET-CONNECTING ROD,*,"US,0.03",EJ25D,E/#2213362-,12108,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12108AA560,BEARING SET-CONNECTING ROD,*,"US,0.25",EJ25D,-E/#2213361,12108,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12108AA550,BEARING SET-CONNECTING ROD,*,"US,0.05",EJ25D,-E/#2213361,12108,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12108AA540,BEARING SET-CONNECTING ROD,*,"US,0.03",EJ25D,-E/#2213361,12108,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12108AA530,BEARING SET-CONNECTING ROD,01,STD,EJ25D,-E/#2213361,12108,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,802009010,NUT,08,,EJ18E +EJ20E +EJ25D,,C00901,EJ18E;EJ20E;EJ25D,shared_engine_candidate,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match.",yes,EJ18E;EJ25D,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match."
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12100AA130,ROD ASSEMBLY-CONNECTING,04,,EJ25D,E/#2213362-,12100,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12100AA071,ROD ASSEMBLY-CONNECTING,04,,EJ25D,-E/#2213361,12100,EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
