diagram_prefix,section_slug,section_name,diagram_codes,diagram_names,image_paths,source_section,source_diagram,oem_number,part_name,quantity,production_period,applies_for_models,notes,group_code,engine_tokens,interchange_signal,confidence_gate,required_verification,shared_engine_candidate,donor_engine_tokens,shared_confidence_statement,shared_required_verification
006,engine-main,Engine Main,006_01,CYLINDER HEAD,/diagrams/01_ENGINE_MAIN/B11_006_01_LH_2_LR.gif,Engine Main,CYLINDER HEAD,800910390,STUD,06,01.06.1997 - 30.11.1998,EJ18E +EJ20E,,A91039,EJ18E;EJ20E,shared_engine_candidate,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match.",yes,EJ18E,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match."
006,engine-main,Engine Main,006_01,CYLINDER HEAD,/diagrams/01_ENGINE_MAIN/B11_006_01_LH_2_LR.gif,Engine Main,CYLINDER HEAD,804010060,STRAIGHT PIN,04,01.06.1997 - 30.11.1998,EJ18E +EJ20E,,E01006,EJ18E;EJ20E,shared_engine_candidate,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match.",yes,EJ18E,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match."
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12006AA380,PISTON SET,04,01.06.1997 - 30.11.1998,EJ20E,lean burn excluding,12006,EJ20E,ej20e_specific_target_part,Target-fit evidence only; no cross-engine interchange claim.,Use exact OEM number or supersession for purchases; do not substitute a donor engine without separate evidence.,,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12006AA390,PISTON SET,*,01.06.1997 - 30.11.1998,EJ20E,lean burn excluding,12006,EJ20E,ej20e_specific_target_part,Target-fit evidence only; no cross-engine interchange claim.,Use exact OEM number or supersession for purchases; do not substitute a donor engine without separate evidence.,,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12006AA400,PISTON SET,*,01.06.1997 - 30.11.1998,EJ20E,lean burn excluding,12006,EJ20E,ej20e_specific_target_part,Target-fit evidence only; no cross-engine interchange claim.,Use exact OEM number or supersession for purchases; do not substitute a donor engine without separate evidence.,,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12006AA410,PISTON SET,*,01.06.1997 - 30.11.1998,EJ20E,lean burn excluding,12006,EJ20E,ej20e_specific_target_part,Target-fit evidence only; no cross-engine interchange claim.,Use exact OEM number or supersession for purchases; do not substitute a donor engine without separate evidence.,,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12024AA031,PIN-PISTON,04,01.06.1997 - 30.11.1998,EJ20E +EJ20D,,12024,EJ20D;EJ20E,shared_engine_candidate,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match.",yes,EJ20D,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match."
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12100AA080,ROD ASSEMBLY-CONNECTING,04,01.06.1997 - 30.11.1998,EJ18E +EJ20#,,12100,EJ18E;EJ20,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12108AA210,BEARING SET-CONNECTING ROD,01,01.06.1997 - 30.11.1998,EJ18E +EJ20E +EJ20D,,12108,EJ18E;EJ20D;EJ20E,shared_engine_candidate,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match.",yes,EJ18E;EJ20D,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match."
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12108AA220,BEARING SET-CONNECTING ROD,*,01.06.1997 - 30.11.1998,EJ18E +EJ20E +EJ20D,,12108,EJ18E;EJ20D;EJ20E,shared_engine_candidate,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match.",yes,EJ18E;EJ20D,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match."
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12108AA230,BEARING SET-CONNECTING ROD,*,01.06.1997 - 30.11.1998,EJ18E +EJ20E +EJ20D,,12108,EJ18E;EJ20D;EJ20E,shared_engine_candidate,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match.",yes,EJ18E;EJ20D,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match."
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12108AA240,BEARING SET-CONNECTING ROD,*,01.06.1997 - 30.11.1998,EJ18E +EJ20E +EJ20D,,12108,EJ18E;EJ20D;EJ20E,shared_engine_candidate,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match.",yes,EJ18E;EJ20D,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match."
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12113AA031,BUSHING-CONNECTING ROD,04,01.06.1997 - 30.11.1998,EJ18E +EJ20# +EJ25D,,12113,EJ18E;EJ20;EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12200AA140,CRANKSHAFT COMPLETE,01,01.06.1997 - 31.03.1998,EJ18E +EJ20E +EJ20D,-E/#2213361,12200,EJ18E;EJ20D;EJ20E,shared_engine_candidate,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match.",yes,EJ18E;EJ20D,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match."
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12200AA200,CRANKSHAFT COMPLETE,01,01.03.1998 - 30.11.1998,EJ18E +EJ20E +EJ20D,E/#2213362-,12200,EJ18E;EJ20D;EJ20E,shared_engine_candidate,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match.",yes,EJ18E;EJ20D,95%+ only after the donor is from the same BG/B11 production range and the OEM/stamped part number matches.,"Confirm donor frame/engine, same OEM number or supersession, production date, side/trim, and physical connector/mounting match."
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12211AA040,"BEARING SET-MAIN,NO.1",02,01.06.1997 - 30.11.1998,EJ18E +EJ20# +EJ25D,,12211,EJ18E;EJ20;EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12211AA050,"BEARING SET-MAIN,NO.1",*,01.06.1997 - 30.11.1998,EJ18E +EJ20# +EJ25D,,12211,EJ18E;EJ20;EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12211AA060,"BEARING SET-MAIN,NO.1",*,01.06.1997 - 30.11.1998,EJ18E +EJ20# +EJ25D,,12211,EJ18E;EJ20;EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12211AA070,"BEARING SET-MAIN,NO.1",*,01.06.1997 - 30.11.1998,EJ18E +EJ20# +EJ25D,,12211,EJ18E;EJ20;EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12212AA040,"BEARING SET-MAIN,NO.2",02,01.06.1997 - 30.11.1998,EJ18E +EJ20# +EJ25D,,12212,EJ18E;EJ20;EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12212AA050,"BEARING SET-MAIN,NO.2",*,01.06.1997 - 30.11.1998,EJ18E +EJ20# +EJ25D,,12212,EJ18E;EJ20;EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12212AA060,"BEARING SET-MAIN,NO.2",*,01.06.1997 - 30.11.1998,EJ18E +EJ20# +EJ25D,,12212,EJ18E;EJ20;EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12212AA070,"BEARING SET-MAIN,NO.2",*,01.06.1997 - 30.11.1998,EJ18E +EJ20# +EJ25D,,12212,EJ18E;EJ20;EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12213AA000,BEARING SET-MAIN,01,01.06.1997 - 30.09.1997,EJ18E +EJ20# +EJ25D,,12213,EJ18E;EJ20;EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12213AA010,BEARING SET-MAIN,*,01.06.1997 - 30.09.1997,EJ18E +EJ20# +EJ25D,,12213,EJ18E;EJ20;EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12213AA020,BEARING SET-MAIN,*,01.06.1997 - 30.09.1997,EJ18E +EJ20# +EJ25D,,12213,EJ18E;EJ20;EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12213AA030,BEARING SET-MAIN,*,01.06.1997 - 30.09.1997,EJ18E +EJ20# +EJ25D,,12213,EJ18E;EJ20;EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12213AA120,BEARING SET-MAIN,01,01.10.1997 - 31.03.1998,EJ18E +EJ20# +EJ25D,-E/#2213361,12213,EJ18E;EJ20;EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12213AA130,BEARING SET-MAIN,*,01.10.1997 - 31.03.1998,EJ18E +EJ20# +EJ25D,-E/#2213361,12213,EJ18E;EJ20;EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12213AA140,BEARING SET-MAIN,*,01.10.1997 - 31.03.1998,EJ18E +EJ20# +EJ25D,-E/#2213361,12213,EJ18E;EJ20;EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12213AA150,BEARING SET-MAIN,*,01.10.1997 - 31.03.1998,EJ18E +EJ20# +EJ25D,-E/#2213361,12213,EJ18E;EJ20;EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12213AA160,BEARING SET-MAIN,01,01.03.1998 - 30.11.1998,EJ18E +EJ20# +EJ25D,E/#2213362-,12213,EJ18E;EJ20;EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12213AA170,BEARING SET-MAIN,*,01.03.1998 - 30.11.1998,EJ18E +EJ20# +EJ25D,E/#2213362-,12213,EJ18E;EJ20;EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12213AA180,BEARING SET-MAIN,*,01.03.1998 - 30.11.1998,EJ18E +EJ20# +EJ25D,E/#2213362-,12213,EJ18E;EJ20;EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,12213AA190,BEARING SET-MAIN,*,01.03.1998 - 30.11.1998,EJ18E +EJ20# +EJ25D,E/#2213362-,12213,EJ18E;EJ20;EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,13021AA090,SPROCKET-CRANKSHAFT,01,01.06.1997 - 31.10.1997,EJ20# +EJ25D,,13021,EJ20;EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,13021AA091,SPROCKET-CRANKSHAFT,01,01.11.1997 - 30.11.1998,EJ20# +EJ25D,,13021,EJ20;EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
010,engine-main,Engine Main,010_01,PISTON & CRANKSHAFT,/diagrams/01_ENGINE_MAIN/B11_010_01_LH_2_LR.gif,Engine Main,PISTON & CRANKSHAFT,804505060,WOOD RUF KEY,01,01.06.1997 - 30.11.1998,EJ18E +EJ20# +EJ25D,,E50506,EJ18E;EJ20;EJ25D,non_ej20e_reference_only,Below 95% for this car unless separate evidence proves the same OEM number also applies to BG5/EJ20E.,"Do not buy for the BG5P without an exact EJ20E/BG5 application, supersession, or stamped-number match.",,,,
